county,fips,date,type,pct_diff
Sacramento County,06067,2020-08-24,retail,-29
Sacramento County,06067,2020-08-24,grocery,-11
Sacramento County,06067,2020-08-24,parks,-8
Sacramento County,06067,2020-08-24,transit,-45
Sacramento County,06067,2020-08-24,workplaces,-43
Sacramento County,06067,2020-08-24,residential,13
Sacramento County,06067,2020-08-25,retail,-28
Sacramento County,06067,2020-08-25,grocery,-8
Sacramento County,06067,2020-08-25,parks,10
Sacramento County,06067,2020-08-25,transit,-45
Sacramento County,06067,2020-08-25,workplaces,-44
Sacramento County,06067,2020-08-25,residential,13
Sacramento County,06067,2020-08-26,retail,-27
Sacramento County,06067,2020-08-26,grocery,-8
Sacramento County,06067,2020-08-26,parks,22
Sacramento County,06067,2020-08-26,transit,-45
Sacramento County,06067,2020-08-26,workplaces,-44
Sacramento County,06067,2020-08-26,residential,13
Sacramento County,06067,2020-08-27,retail,-26
Sacramento County,06067,2020-08-27,grocery,-9
Sacramento County,06067,2020-08-27,parks,35
Sacramento County,06067,2020-08-27,transit,-43
Sacramento County,06067,2020-08-27,workplaces,-44
Sacramento County,06067,2020-08-27,residential,13
Sacramento County,06067,2020-08-28,retail,-29
Sacramento County,06067,2020-08-28,grocery,-8
Sacramento County,06067,2020-08-28,parks,18
Sacramento County,06067,2020-08-28,transit,-42
Sacramento County,06067,2020-08-28,workplaces,-42
Sacramento County,06067,2020-08-28,residential,13
Sacramento County,06067,2020-08-29,retail,-29
Sacramento County,06067,2020-08-29,grocery,-4
Sacramento County,06067,2020-08-29,parks,24
Sacramento County,06067,2020-08-29,transit,-35
Sacramento County,06067,2020-08-29,workplaces,-18
Sacramento County,06067,2020-08-29,residential,5
Sacramento County,06067,2020-08-30,retail,-25
Sacramento County,06067,2020-08-30,grocery,-9
Sacramento County,06067,2020-08-30,parks,34
Sacramento County,06067,2020-08-30,transit,-40
Sacramento County,06067,2020-08-30,workplaces,-18
Sacramento County,06067,2020-08-30,residential,4
Sacramento County,06067,2020-08-31,retail,-25
Sacramento County,06067,2020-08-31,grocery,-10
Sacramento County,06067,2020-08-31,parks,21
Sacramento County,06067,2020-08-31,transit,-42
Sacramento County,06067,2020-08-31,workplaces,-43
Sacramento County,06067,2020-08-31,residential,12
San Benito County,06069,2020-04-01,retail,-29
San Benito County,06069,2020-04-01,grocery,-16
San Benito County,06069,2020-04-01,parks,NA
San Benito County,06069,2020-04-01,transit,NA
San Benito County,06069,2020-04-01,workplaces,-44
San Benito County,06069,2020-04-01,residential,21
San Benito County,06069,2020-04-02,retail,-34
San Benito County,06069,2020-04-02,grocery,-12
San Benito County,06069,2020-04-02,parks,NA
San Benito County,06069,2020-04-02,transit,NA
San Benito County,06069,2020-04-02,workplaces,-45
San Benito County,06069,2020-04-02,residential,22
San Benito County,06069,2020-04-03,retail,-40
San Benito County,06069,2020-04-03,grocery,-7
San Benito County,06069,2020-04-03,parks,-14
San Benito County,06069,2020-04-03,transit,NA
San Benito County,06069,2020-04-03,workplaces,-44
San Benito County,06069,2020-04-03,residential,22
San Benito County,06069,2020-04-04,retail,-48
San Benito County,06069,2020-04-04,grocery,-20
San Benito County,06069,2020-04-04,parks,-72
San Benito County,06069,2020-04-04,transit,-56
San Benito County,06069,2020-04-04,workplaces,-34
San Benito County,06069,2020-04-04,residential,NA
San Benito County,06069,2020-04-05,retail,-54
San Benito County,06069,2020-04-05,grocery,-33
San Benito County,06069,2020-04-05,parks,-76
San Benito County,06069,2020-04-05,transit,NA
San Benito County,06069,2020-04-05,workplaces,-38
San Benito County,06069,2020-04-05,residential,NA
San Benito County,06069,2020-04-06,retail,-41
San Benito County,06069,2020-04-06,grocery,-17
San Benito County,06069,2020-04-06,parks,NA
San Benito County,06069,2020-04-06,transit,NA
San Benito County,06069,2020-04-06,workplaces,-46
San Benito County,06069,2020-04-06,residential,22
San Benito County,06069,2020-04-07,retail,-37
San Benito County,06069,2020-04-07,grocery,-16
San Benito County,06069,2020-04-07,parks,NA
San Benito County,06069,2020-04-07,transit,NA
San Benito County,06069,2020-04-07,workplaces,-46
San Benito County,06069,2020-04-07,residential,22
San Benito County,06069,2020-04-08,retail,-41
San Benito County,06069,2020-04-08,grocery,-17
San Benito County,06069,2020-04-08,parks,NA
San Benito County,06069,2020-04-08,transit,NA
San Benito County,06069,2020-04-08,workplaces,-46
San Benito County,06069,2020-04-08,residential,24
San Benito County,06069,2020-04-09,retail,-40
San Benito County,06069,2020-04-09,grocery,-13
San Benito County,06069,2020-04-09,parks,NA
San Benito County,06069,2020-04-09,transit,NA
San Benito County,06069,2020-04-09,workplaces,-47
San Benito County,06069,2020-04-09,residential,23
San Benito County,06069,2020-04-10,retail,-41
San Benito County,06069,2020-04-10,grocery,-12
San Benito County,06069,2020-04-10,parks,-26
San Benito County,06069,2020-04-10,transit,NA
San Benito County,06069,2020-04-10,workplaces,-50
San Benito County,06069,2020-04-10,residential,25
San Benito County,06069,2020-04-11,retail,-44
San Benito County,06069,2020-04-11,grocery,-9
San Benito County,06069,2020-04-11,parks,-54
San Benito County,06069,2020-04-11,transit,NA
San Benito County,06069,2020-04-11,workplaces,-38
San Benito County,06069,2020-04-11,residential,NA
San Benito County,06069,2020-04-12,retail,-61
San Benito County,06069,2020-04-12,grocery,-28
San Benito County,06069,2020-04-12,parks,-57
San Benito County,06069,2020-04-12,transit,NA
San Benito County,06069,2020-04-12,workplaces,-41
San Benito County,06069,2020-04-12,residential,NA
San Benito County,06069,2020-04-13,retail,-35
San Benito County,06069,2020-04-13,grocery,-19
San Benito County,06069,2020-04-13,parks,NA
San Benito County,06069,2020-04-13,transit,NA
San Benito County,06069,2020-04-13,workplaces,-43
San Benito County,06069,2020-04-13,residential,20
San Benito County,06069,2020-04-14,retail,-33
San Benito County,06069,2020-04-14,grocery,-14
San Benito County,06069,2020-04-14,parks,NA
San Benito County,06069,2020-04-14,transit,NA
San Benito County,06069,2020-04-14,workplaces,-44
San Benito County,06069,2020-04-14,residential,21
San Benito County,06069,2020-04-15,retail,-30
San Benito County,06069,2020-04-15,grocery,-11
San Benito County,06069,2020-04-15,parks,NA
San Benito County,06069,2020-04-15,transit,NA
San Benito County,06069,2020-04-15,workplaces,-43
San Benito County,06069,2020-04-15,residential,21
San Benito County,06069,2020-04-16,retail,-39
San Benito County,06069,2020-04-16,grocery,-13
San Benito County,06069,2020-04-16,parks,NA
San Benito County,06069,2020-04-16,transit,NA
San Benito County,06069,2020-04-16,workplaces,-43
San Benito County,06069,2020-04-16,residential,21
San Benito County,06069,2020-04-17,retail,-42
San Benito County,06069,2020-04-17,grocery,-17
San Benito County,06069,2020-04-17,parks,-34
San Benito County,06069,2020-04-17,transit,NA
San Benito County,06069,2020-04-17,workplaces,-44
San Benito County,06069,2020-04-17,residential,22
San Benito County,06069,2020-04-18,retail,-42
San Benito County,06069,2020-04-18,grocery,-16
San Benito County,06069,2020-04-18,parks,-64
San Benito County,06069,2020-04-18,transit,NA
San Benito County,06069,2020-04-18,workplaces,-30
San Benito County,06069,2020-04-18,residential,NA
San Benito County,06069,2020-04-19,retail,-40
San Benito County,06069,2020-04-19,grocery,-22
San Benito County,06069,2020-04-19,parks,-58
San Benito County,06069,2020-04-19,transit,NA
San Benito County,06069,2020-04-19,workplaces,-30
San Benito County,06069,2020-04-19,residential,NA
San Benito County,06069,2020-04-20,retail,-35
San Benito County,06069,2020-04-20,grocery,-19
San Benito County,06069,2020-04-20,parks,-43
San Benito County,06069,2020-04-20,transit,NA
San Benito County,06069,2020-04-20,workplaces,-40
San Benito County,06069,2020-04-20,residential,19
San Benito County,06069,2020-04-21,retail,-34
San Benito County,06069,2020-04-21,grocery,-12
San Benito County,06069,2020-04-21,parks,NA
San Benito County,06069,2020-04-21,transit,NA
San Benito County,06069,2020-04-21,workplaces,-42
San Benito County,06069,2020-04-21,residential,20
San Benito County,06069,2020-04-22,retail,-32
San Benito County,06069,2020-04-22,grocery,-11
San Benito County,06069,2020-04-22,parks,NA
San Benito County,06069,2020-04-22,transit,NA
San Benito County,06069,2020-04-22,workplaces,-41
San Benito County,06069,2020-04-22,residential,20
San Benito County,06069,2020-04-23,retail,-34
San Benito County,06069,2020-04-23,grocery,-12
San Benito County,06069,2020-04-23,parks,NA
San Benito County,06069,2020-04-23,transit,NA
San Benito County,06069,2020-04-23,workplaces,-43
San Benito County,06069,2020-04-23,residential,20
San Benito County,06069,2020-04-24,retail,-36
San Benito County,06069,2020-04-24,grocery,-11
San Benito County,06069,2020-04-24,parks,-34
San Benito County,06069,2020-04-24,transit,NA
San Benito County,06069,2020-04-24,workplaces,-41
San Benito County,06069,2020-04-24,residential,20
San Benito County,06069,2020-04-25,retail,-36
San Benito County,06069,2020-04-25,grocery,-7
San Benito County,06069,2020-04-25,parks,-56
San Benito County,06069,2020-04-25,transit,NA
San Benito County,06069,2020-04-25,workplaces,-27
San Benito County,06069,2020-04-25,residential,NA
San Benito County,06069,2020-04-26,retail,-38
San Benito County,06069,2020-04-26,grocery,-15
San Benito County,06069,2020-04-26,parks,-48
San Benito County,06069,2020-04-26,transit,NA
San Benito County,06069,2020-04-26,workplaces,-26
San Benito County,06069,2020-04-26,residential,NA
San Benito County,06069,2020-04-27,retail,-31
San Benito County,06069,2020-04-27,grocery,-15
San Benito County,06069,2020-04-27,parks,NA
San Benito County,06069,2020-04-27,transit,NA
San Benito County,06069,2020-04-27,workplaces,-38
San Benito County,06069,2020-04-27,residential,18
San Benito County,06069,2020-04-28,retail,-30
San Benito County,06069,2020-04-28,grocery,-13
San Benito County,06069,2020-04-28,parks,NA
San Benito County,06069,2020-04-28,transit,NA
San Benito County,06069,2020-04-28,workplaces,-40
San Benito County,06069,2020-04-28,residential,11
San Benito County,06069,2020-04-29,retail,-31
San Benito County,06069,2020-04-29,grocery,-12
San Benito County,06069,2020-04-29,parks,NA
San Benito County,06069,2020-04-29,transit,NA
San Benito County,06069,2020-04-29,workplaces,-41
San Benito County,06069,2020-04-29,residential,19
San Benito County,06069,2020-04-30,retail,-28
San Benito County,06069,2020-04-30,grocery,-8
San Benito County,06069,2020-04-30,parks,NA
San Benito County,06069,2020-04-30,transit,NA
San Benito County,06069,2020-04-30,workplaces,-40
San Benito County,06069,2020-04-30,residential,19
San Benito County,06069,2020-05-01,retail,-32
San Benito County,06069,2020-05-01,grocery,-7
San Benito County,06069,2020-05-01,parks,-18
San Benito County,06069,2020-05-01,transit,NA
San Benito County,06069,2020-05-01,workplaces,-40
San Benito County,06069,2020-05-01,residential,19
San Benito County,06069,2020-05-02,retail,-36
San Benito County,06069,2020-05-02,grocery,-5
San Benito County,06069,2020-05-02,parks,-59
San Benito County,06069,2020-05-02,transit,NA
San Benito County,06069,2020-05-02,workplaces,-28
San Benito County,06069,2020-05-02,residential,NA
San Benito County,06069,2020-05-03,retail,-35
San Benito County,06069,2020-05-03,grocery,-18
San Benito County,06069,2020-05-03,parks,-52
San Benito County,06069,2020-05-03,transit,NA
San Benito County,06069,2020-05-03,workplaces,-21
San Benito County,06069,2020-05-03,residential,NA
San Benito County,06069,2020-05-04,retail,-23
San Benito County,06069,2020-05-04,grocery,-5
San Benito County,06069,2020-05-04,parks,NA
San Benito County,06069,2020-05-04,transit,NA
San Benito County,06069,2020-05-04,workplaces,-34
San Benito County,06069,2020-05-04,residential,15
San Benito County,06069,2020-05-05,retail,-26
San Benito County,06069,2020-05-05,grocery,-2
San Benito County,06069,2020-05-05,parks,NA
San Benito County,06069,2020-05-05,transit,NA
San Benito County,06069,2020-05-05,workplaces,-37
San Benito County,06069,2020-05-05,residential,16
San Benito County,06069,2020-05-06,retail,-26
San Benito County,06069,2020-05-06,grocery,-8
San Benito County,06069,2020-05-06,parks,NA
San Benito County,06069,2020-05-06,transit,NA
San Benito County,06069,2020-05-06,workplaces,-36
San Benito County,06069,2020-05-06,residential,16
San Benito County,06069,2020-05-07,retail,-27
San Benito County,06069,2020-05-07,grocery,-4
San Benito County,06069,2020-05-07,parks,NA
San Benito County,06069,2020-05-07,transit,NA
San Benito County,06069,2020-05-07,workplaces,-35
San Benito County,06069,2020-05-07,residential,16
San Benito County,06069,2020-05-08,retail,-29
San Benito County,06069,2020-05-08,grocery,-5
San Benito County,06069,2020-05-08,parks,-19
San Benito County,06069,2020-05-08,transit,NA
San Benito County,06069,2020-05-08,workplaces,-35
San Benito County,06069,2020-05-08,residential,17
San Benito County,06069,2020-05-09,retail,-25
San Benito County,06069,2020-05-09,grocery,15
San Benito County,06069,2020-05-09,parks,-68
San Benito County,06069,2020-05-09,transit,NA
San Benito County,06069,2020-05-09,workplaces,-22
San Benito County,06069,2020-05-09,residential,NA
San Benito County,06069,2020-05-10,retail,-30
San Benito County,06069,2020-05-10,grocery,7
San Benito County,06069,2020-05-10,parks,-55
San Benito County,06069,2020-05-10,transit,NA
San Benito County,06069,2020-05-10,workplaces,-22
San Benito County,06069,2020-05-10,residential,NA
San Benito County,06069,2020-05-11,retail,-31
San Benito County,06069,2020-05-11,grocery,-15
San Benito County,06069,2020-05-11,parks,NA
San Benito County,06069,2020-05-11,transit,NA
San Benito County,06069,2020-05-11,workplaces,-33
San Benito County,06069,2020-05-11,residential,14
San Benito County,06069,2020-05-12,retail,-31
San Benito County,06069,2020-05-12,grocery,-8
San Benito County,06069,2020-05-12,parks,NA
San Benito County,06069,2020-05-12,transit,NA
San Benito County,06069,2020-05-12,workplaces,-35
San Benito County,06069,2020-05-12,residential,16
San Benito County,06069,2020-05-13,retail,-28
San Benito County,06069,2020-05-13,grocery,-15
San Benito County,06069,2020-05-13,parks,NA
San Benito County,06069,2020-05-13,transit,NA
San Benito County,06069,2020-05-13,workplaces,-35
San Benito County,06069,2020-05-13,residential,16
San Benito County,06069,2020-05-14,retail,-28
San Benito County,06069,2020-05-14,grocery,-7
San Benito County,06069,2020-05-14,parks,NA
San Benito County,06069,2020-05-14,transit,NA
San Benito County,06069,2020-05-14,workplaces,-34
San Benito County,06069,2020-05-14,residential,15
San Benito County,06069,2020-05-15,retail,-30
San Benito County,06069,2020-05-15,grocery,-9
San Benito County,06069,2020-05-15,parks,-20
San Benito County,06069,2020-05-15,transit,NA
San Benito County,06069,2020-05-15,workplaces,-34
San Benito County,06069,2020-05-15,residential,16
San Benito County,06069,2020-05-16,retail,-27
San Benito County,06069,2020-05-16,grocery,-4
San Benito County,06069,2020-05-16,parks,-55
San Benito County,06069,2020-05-16,transit,NA
San Benito County,06069,2020-05-16,workplaces,-24
San Benito County,06069,2020-05-16,residential,NA
San Benito County,06069,2020-05-17,retail,-28
San Benito County,06069,2020-05-17,grocery,-12
San Benito County,06069,2020-05-17,parks,-48
San Benito County,06069,2020-05-17,transit,NA
San Benito County,06069,2020-05-17,workplaces,-22
San Benito County,06069,2020-05-17,residential,NA
San Benito County,06069,2020-05-18,retail,-26
San Benito County,06069,2020-05-18,grocery,-13
San Benito County,06069,2020-05-18,parks,NA
San Benito County,06069,2020-05-18,transit,NA
San Benito County,06069,2020-05-18,workplaces,-29
San Benito County,06069,2020-05-18,residential,14
San Benito County,06069,2020-05-19,retail,-24
San Benito County,06069,2020-05-19,grocery,-12
San Benito County,06069,2020-05-19,parks,NA
San Benito County,06069,2020-05-19,transit,NA
San Benito County,06069,2020-05-19,workplaces,-33
San Benito County,06069,2020-05-19,residential,15
San Benito County,06069,2020-05-20,retail,-19
San Benito County,06069,2020-05-20,grocery,-8
San Benito County,06069,2020-05-20,parks,NA
San Benito County,06069,2020-05-20,transit,NA
San Benito County,06069,2020-05-20,workplaces,-32
San Benito County,06069,2020-05-20,residential,14
San Benito County,06069,2020-05-21,retail,-22
San Benito County,06069,2020-05-21,grocery,-7
San Benito County,06069,2020-05-21,parks,NA
San Benito County,06069,2020-05-21,transit,NA
